candidate_index,local_index,fresh_negative,fresh_positive,fresh_p_positive,previous_negative,previous_positive,previous_p_positive,shots,repeats,trials,logical_failures,target_logical_errors,stopped_early,logical_failure_rate,converged,convergence_rate,mean_iterations,source_csv,source_shard
44,4,-0.1,0.7,0.97,-0.1,0.25,0.75,50000,1,169.0,10.0,10,True,0.059171597633136,157,0.9289940828402368,512.6272189349113,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
725,72,0.0,1.0,0.995,0.0,0.1,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,327.1210191082803,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
718,71,0.0,1.0,0.995,-0.1,0.25,0.5,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,351.61146496815286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
482,48,-0.02,1.0,0.995,0.0,0.1,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,146,0.929936305732484,363.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
238,23,-0.1,1.0,0.995,0.0,0.1,0.5,50000,1,157.0,10.0,10,True,0.0636942675159235,146,0.929936305732484,365.3503184713376,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
557,55,0.0,0.7,0.995,-0.1,0.25,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,146,0.929936305732484,372.8089171974522,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
367,36,-0.02,0.85,0.97,-0.1,0.25,0.5,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,372.92356687898086,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
214,21,-0.1,1.0,0.97,0.0,0.25,0.5,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,374.108280254777,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
683,68,0.0,1.0,0.97,-0.25,0.25,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,381.8407643312102,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
473,47,-0.02,1.0,0.995,-0.1,0.1,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,385.9426751592357,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
548,54,0.0,0.7,0.995,-0.25,0.25,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,387.1656050955414,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
212,21,-0.1,1.0,0.97,0.0,0.1,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,146,0.929936305732484,413.6433121019109,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
618,61,0.0,0.85,0.97,0.0,0.25,0.25,50000,1,157.0,10.0,10,True,0.0636942675159235,147,0.9363057324840764,420.0127388535032,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
211,21,-0.1,1.0,0.97,0.0,0.1,0.5,50000,1,157.0,10.0,10,True,0.0636942675159235,146,0.929936305732484,435.0254777070064,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
122,12,-0.1,0.85,0.97,-0.1,0.1,0.75,50000,1,157.0,10.0,10,True,0.0636942675159235,146,0.929936305732484,463.2229299363057,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
239,23,-0.1,1.0,0.995,0.0,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,342.88157894736844,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
158,15,-0.1,0.85,0.995,0.0,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,141,0.9276315789473684,353.4671052631579,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
483,48,-0.02,1.0,0.995,0.0,0.25,0.25,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,354.88157894736844,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
644,64,0.0,0.85,0.995,0.0,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,140,0.9210526315789472,394.7631578947368,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
475,47,-0.02,1.0,0.995,-0.1,0.25,0.5,50000,1,152.0,10.0,10,True,0.0657894736842105,141,0.9276315789473684,400.4144736842105,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
131,13,-0.1,0.85,0.97,0.0,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,419.7368421052632,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
149,14,-0.1,0.85,0.995,-0.1,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,419.7763157894737,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
565,56,0.0,0.7,0.995,0.0,0.25,0.5,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,427.23026315789474,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
203,20,-0.1,1.0,0.97,-0.1,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,431.6578947368421,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
454,45,-0.02,1.0,0.97,0.0,0.1,0.5,50000,1,152.0,10.0,10,True,0.0657894736842105,141,0.9276315789473684,440.4934210526316,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
287,28,-0.02,0.7,0.97,-0.1,0.25,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,141,0.9276315789473684,448.7105263157895,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
124,12,-0.1,0.85,0.97,-0.1,0.25,0.5,50000,1,152.0,10.0,10,True,0.0657894736842105,141,0.9276315789473684,456.17105263157896,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
635,63,0.0,0.85,0.995,-0.1,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,140,0.9210526315789472,459.1513157894737,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
142,14,-0.1,0.85,0.995,-0.25,0.25,0.5,50000,1,152.0,10.0,10,True,0.0657894736842105,142,0.9342105263157896,505.30263157894734,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
356,35,-0.02,0.85,0.97,-0.25,0.1,0.75,50000,1,152.0,10.0,10,True,0.0657894736842105,141,0.9276315789473684,578.5921052631579,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
724,72,0.0,1.0,0.995,0.0,0.1,0.5,50000,1,150.0,10.0,10,True,0.0666666666666666,140,0.9333333333333332,341.8933333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
481,48,-0.02,1.0,0.995,0.0,0.1,0.5,50000,1,150.0,10.0,10,True,0.0666666666666666,139,0.9266666666666666,350.9866666666667,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
230,23,-0.1,1.0,0.995,-0.1,0.1,0.75,50000,1,150.0,10.0,10,True,0.0666666666666666,140,0.9333333333333332,366.34,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
480,48,-0.02,1.0,0.995,0.0,0.1,0.25,50000,1,150.0,10.0,10,True,0.0666666666666666,140,0.9333333333333332,391.4666666666666,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
479,47,-0.02,1.0,0.995,0.0,0.0,0.75,50000,1,150.0,10.0,10,True,0.0666666666666666,139,0.9266666666666666,478.62,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
626,62,0.0,0.85,0.995,-0.25,0.1,0.75,50000,1,150.0,10.0,10,True,0.0666666666666666,138,0.92,485.3933333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
566,56,0.0,0.7,0.995,0.0,0.25,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,329.3959731543624,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
723,72,0.0,1.0,0.995,0.0,0.1,0.25,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,350.06040268456377,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
401,40,-0.02,0.85,0.995,0.0,0.1,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,353.4630872483221,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
323,32,-0.02,0.7,0.995,0.0,0.25,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,369.3087248322148,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
456,45,-0.02,1.0,0.97,0.0,0.25,0.25,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,386.76510067114094,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
237,23,-0.1,1.0,0.995,0.0,0.1,0.25,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,391.9664429530201,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
400,40,-0.02,0.85,0.995,0.0,0.1,0.5,50000,1,149.0,10.0,10,True,0.0671140939597315,138,0.9261744966442952,393.248322147651,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
365,36,-0.02,0.85,0.97,-0.1,0.1,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,401.5570469798658,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
707,70,0.0,1.0,0.995,-0.25,0.1,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,415.77852348993287,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
53,5,-0.1,0.7,0.97,0.0,0.25,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,416.4295302013423,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
617,61,0.0,0.85,0.97,0.0,0.1,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,417.241610738255,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
229,22,-0.1,1.0,0.995,-0.1,0.1,0.5,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,428.18791946308727,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
322,32,-0.02,0.7,0.995,0.0,0.25,0.5,50000,1,149.0,10.0,10,True,0.0671140939597315,138,0.9261744966442952,429.87919463087246,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
616,61,0.0,0.85,0.97,0.0,0.1,0.5,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,461.5234899328859,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
385,38,-0.02,0.85,0.995,-0.25,0.25,0.5,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,470.8590604026846,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
213,21,-0.1,1.0,0.97,0.0,0.25,0.25,50000,1,149.0,10.0,10,True,0.0671140939597315,139,0.9328859060402684,477.38926174496646,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
140,14,-0.1,0.85,0.995,-0.25,0.1,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,138,0.9261744966442952,483.241610738255,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
452,45,-0.02,1.0,0.97,0.0,0.0,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,137,0.9194630872483222,509.5838926174497,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
295,29,-0.02,0.7,0.97,0.0,0.25,0.5,50000,1,149.0,10.0,10,True,0.0671140939597315,138,0.9261744966442952,534.771812080537,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
278,27,-0.02,0.7,0.97,-0.25,0.25,0.75,50000,1,149.0,10.0,10,True,0.0671140939597315,138,0.9261744966442952,558.4563758389262,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
157,15,-0.1,0.85,0.995,0.0,0.1,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,128,0.9142857142857144,419.8357142857143,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
643,64,0.0,0.85,0.995,0.0,0.1,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,422.5785714285714,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
472,47,-0.02,1.0,0.995,-0.1,0.1,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,427.45,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
608,60,0.0,0.85,0.97,-0.1,0.1,0.75,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,449.65,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
474,47,-0.02,1.0,0.995,-0.1,0.25,0.25,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,470.7642857142857,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
130,13,-0.1,0.85,0.97,0.0,0.1,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,487.82142857142856,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
453,45,-0.02,1.0,0.97,0.0,0.1,0.25,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,501.6,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
688,68,0.0,1.0,0.97,-0.1,0.1,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,525.5857142857143,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
538,53,0.0,0.7,0.97,0.0,0.25,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,130,0.9285714285714286,557.1357142857142,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
556,55,0.0,0.7,0.995,-0.1,0.25,0.5,50000,1,140.0,10.0,10,True,0.0714285714285714,130,0.9285714285714286,572.0714285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
584,58,0.0,0.85,0.9,-0.1,0.25,0.75,50000,1,140.0,10.0,10,True,0.0714285714285714,129,0.9214285714285714,697.3571428571429,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
642,64,0.0,0.85,0.995,0.0,0.1,0.25,50000,1,127.0,10.0,10,True,0.0787401574803149,116,0.9133858267716536,486.5118110236221,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
150,15,-0.1,0.85,0.995,-0.1,0.25,0.25,50000,1,127.0,10.0,10,True,0.0787401574803149,117,0.9212598425196852,487.81889763779526,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
392,39,-0.02,0.85,0.995,-0.1,0.1,0.75,50000,1,124.0,10.0,10,True,0.0806451612903225,113,0.9112903225806452,434.4032258064516,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
373,37,-0.02,0.85,0.97,0.0,0.1,0.5,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,440.6774193548387,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
221,22,-0.1,1.0,0.995,-0.25,0.1,0.75,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,452.8225806451613,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
210,21,-0.1,1.0,0.97,0.0,0.1,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,476.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
234,23,-0.1,1.0,0.995,0.0,0.0,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,113,0.9112903225806452,480.3467741935484,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
205,20,-0.1,1.0,0.97,-0.1,0.25,0.5,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,491.31451612903226,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
694,69,0.0,1.0,0.97,0.0,0.0,0.5,50000,1,124.0,10.0,10,True,0.0806451612903225,113,0.9112903225806452,497.25,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
79,7,-0.1,0.7,0.995,0.0,0.25,0.5,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,498.2741935483871,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
399,39,-0.02,0.85,0.995,0.0,0.1,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,112,0.9032258064516128,502.78225806451616,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
478,47,-0.02,1.0,0.995,0.0,0.0,0.5,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,502.81451612903226,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
693,69,0.0,1.0,0.97,0.0,0.0,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,511.1532258064516,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
236,23,-0.1,1.0,0.995,0.0,0.0,0.75,50000,1,124.0,10.0,10,True,0.0806451612903225,112,0.9032258064516128,512.258064516129,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
680,68,0.0,1.0,0.97,-0.25,0.1,0.75,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,519.6290322580645,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
615,61,0.0,0.85,0.97,0.0,0.1,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,521.7741935483871,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
156,15,-0.1,0.85,0.995,0.0,0.1,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,113,0.9112903225806452,537.2741935483871,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
129,12,-0.1,0.85,0.97,0.0,0.1,0.25,50000,1,124.0,10.0,10,True,0.0806451612903225,114,0.9193548387096774,554.5645161290323,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
