parameter,from_value,to_value,candidate_index_left,candidate_index_right,logical_failure_left,logical_failure_right,logical_failure_delta,abs_logical_failure_delta,convergence_left,convergence_right,convergence_delta,abs_convergence_delta,mean_iterations_left,mean_iterations_right,fixed_fresh_negative,fixed_fresh_p_positive,fixed_previous_negative,fixed_previous_positive,fixed_previous_p_positive,fixed_fresh_positive
previous_positive,0.1,0.25,364,367,0.1204819277108433,0.0636942675159235,-0.056787660194919806,0.056787660194919806,0.8795180722891566,0.9363057324840764,0.056787660194919876,0.056787660194919876,786.0120481927711,372.92356687898086,-0.02,0.97,-0.1,,0.5,0.85
fresh_negative,-0.02,0.0,464,707,0.1234567901234567,0.0671140939597315,-0.0563426961637252,0.0563426961637252,0.8765432098765432,0.9328859060402684,0.056342696163725225,0.056342696163725225,599.8024691358024,415.77852348993287,,0.995,-0.25,0.1,0.75,1.0
previous_negative,-0.1,0.0,447,456,0.1234567901234567,0.0671140939597315,-0.0563426961637252,0.0563426961637252,0.8765432098765432,0.9328859060402684,0.056342696163725225,0.056342696163725225,695.1851851851852,386.76510067114094,-0.02,0.97,,0.25,0.25,1.0
fresh_negative,-0.02,0.0,452,695,0.0671140939597315,0.1234567901234567,0.0563426961637252,0.0563426961637252,0.9194630872483222,0.8641975308641975,-0.05526555638412467,0.05526555638412467,509.5838926174497,667.2716049382716,,0.97,0.0,0.0,0.75,1.0
previous_negative,-0.1,0.0,443,452,0.1234567901234567,0.0671140939597315,-0.0563426961637252,0.0563426961637252,0.8641975308641975,0.9194630872483222,0.05526555638412467,0.05526555638412467,750.1111111111111,509.5838926174497,-0.02,0.97,,0.0,0.75,1.0
previous_negative,-0.25,-0.1,574,583,0.238095238095238,0.1818181818181818,-0.0562770562770562,0.0562770562770562,0.7619047619047619,0.8,0.03809523809523818,0.03809523809523818,1407.2857142857142,1305.3090909090909,0.0,0.9,,0.25,0.5,0.85
previous_negative,-0.1,0.0,445,454,0.1219512195121951,0.0657894736842105,-0.05616174582798461,0.05616174582798461,0.8780487804878049,0.9276315789473684,0.04958279845956348,0.04958279845956348,736.0853658536586,440.4934210526316,-0.02,0.97,,0.1,0.5,1.0
fresh_positive,0.85,1.0,115,196,0.1162790697674418,0.1724137931034483,0.056134723336006484,0.056134723336006484,0.8837209302325582,0.8275862068965517,-0.05613472333600644,0.05613472333600644,875.953488372093,929.6206896551724,-0.1,0.97,-0.25,0.25,0.5,
previous_p_positive,0.5,0.75,34,35,0.217391304347826,0.1612903225806451,-0.056100981767180896,0.056100981767180896,0.7391304347826086,0.8387096774193549,0.09957924263674622,0.09957924263674622,1635.0,890.9193548387096,-0.1,0.97,-0.25,0.25,,0.7
fresh_positive,0.85,1.0,588,669,0.217391304347826,0.1612903225806451,-0.056100981767180896,0.056100981767180896,0.782608695652174,0.8387096774193549,0.056100981767180924,0.056100981767180924,1343.0434782608695,1114.354838709677,0.0,0.9,0.0,0.1,0.25,
previous_positive,0.0,0.1,279,282,0.5555555555555556,0.5,-0.05555555555555558,0.05555555555555558,0.3888888888888889,0.5,0.1111111111111111,0.1111111111111111,2590.777777777778,2160.4,-0.02,0.97,-0.1,,0.25,0.7
fresh_negative,-0.02,0.0,250,493,0.5555555555555556,0.5,-0.05555555555555558,0.05555555555555558,0.3888888888888889,0.5,0.1111111111111111,0.1111111111111111,2774.333333333333,2446.5,,0.9,-0.25,0.25,0.5,0.7
previous_negative,-0.1,0.0,256,265,0.5555555555555556,0.5,-0.05555555555555558,0.05555555555555558,0.3888888888888889,0.5,0.1111111111111111,0.1111111111111111,2811.333333333333,2159.55,-0.02,0.9,,0.1,0.5,0.7
fresh_negative,-0.1,-0.02,22,265,0.5555555555555556,0.5,-0.05555555555555558,0.05555555555555558,0.3888888888888889,0.5,0.1111111111111111,0.1111111111111111,2896.6666666666665,2159.55,,0.9,0.0,0.1,0.5,0.7
fresh_positive,0.85,1.0,108,189,0.5555555555555556,0.5,-0.05555555555555558,0.05555555555555558,0.4444444444444444,0.5,0.05555555555555558,0.05555555555555558,2233.777777777778,2387.75,-0.1,0.97,-0.25,0.0,0.25,
previous_p_positive,0.5,0.75,505,506,0.5,0.5555555555555556,0.05555555555555558,0.05555555555555558,0.4,0.4444444444444444,0.0444444444444444,0.0444444444444444,2678.95,2494.6111111111118,0.0,0.9,0.0,0.0,,0.7
previous_positive,0.0,0.1,324,327,0.7692307692307693,0.7142857142857143,-0.05494505494505497,0.05494505494505497,0.2307692307692307,0.2857142857142857,0.054945054945055,0.054945054945055,3129.769230769231,2849.8571428571427,-0.02,0.9,-0.25,,0.25,0.85
fresh_positive,0.85,1.0,634,715,0.0840336134453781,0.1388888888888889,0.05485527544351079,0.05485527544351079,0.8991596638655462,0.8611111111111112,-0.03804855275443508,0.03804855275443508,551.4957983193277,635.3472222222222,0.0,0.995,-0.1,0.1,0.5,
fresh_negative,-0.02,0.0,391,634,0.1388888888888889,0.0840336134453781,-0.05485527544351079,0.05485527544351079,0.8611111111111112,0.8991596638655462,0.03804855275443508,0.03804855275443508,615.8611111111111,551.4957983193277,,0.995,-0.1,0.1,0.5,0.85
fresh_p_positive,0.97,0.995,358,385,0.1219512195121951,0.0671140939597315,-0.0548371255524636,0.0548371255524636,0.8780487804878049,0.9328859060402684,0.05483712555246356,0.05483712555246356,741.5365853658536,470.8590604026846,-0.02,,-0.25,0.25,0.5,0.85
previous_p_positive,0.5,0.75,190,191,0.2631578947368421,0.2083333333333333,-0.054824561403508804,0.054824561403508804,0.7368421052631579,0.7916666666666666,0.054824561403508776,0.054824561403508776,1315.921052631579,948.6875,-0.1,0.97,-0.25,0.0,,1.0
previous_negative,-0.1,0.0,526,535,0.2631578947368421,0.2083333333333333,-0.054824561403508804,0.054824561403508804,0.7368421052631579,0.7916666666666666,0.054824561403508776,0.054824561403508776,1634.4473684210527,1099.7708333333333,0.0,0.97,,0.1,0.5,0.7
previous_p_positive,0.5,0.75,526,527,0.2631578947368421,0.2083333333333333,-0.054824561403508804,0.054824561403508804,0.7368421052631579,0.7708333333333334,0.033991228070175517,0.033991228070175517,1634.4473684210527,1007.3541666666666,0.0,0.97,-0.1,0.1,,0.7
fresh_p_positive,0.97,0.995,526,553,0.2631578947368421,0.2083333333333333,-0.054824561403508804,0.054824561403508804,0.7368421052631579,0.75,0.013157894736842146,0.013157894736842146,1634.4473684210527,1378.2916666666667,0.0,,-0.1,0.1,0.5,0.7
previous_positive,0.1,0.25,93,96,0.4545454545454545,0.4,-0.05454545454545445,0.05454545454545445,0.5454545454545454,0.6,0.054545454545454564,0.054545454545454564,2064.5,2046.8,-0.1,0.9,-0.1,,0.25,0.85
previous_p_positive,0.25,0.5,93,94,0.4545454545454545,0.4,-0.05454545454545445,0.05454545454545445,0.5454545454545454,0.6,0.054545454545454564,0.054545454545454564,2064.5,2217.12,-0.1,0.9,-0.1,0.1,,0.85
fresh_p_positive,0.97,0.995,682,709,0.1351351351351351,0.0806451612903225,-0.05448997384481259,0.05448997384481259,0.8513513513513513,0.9112903225806452,0.059938971229293925,0.059938971229293925,898.8243243243244,573.5403225806451,0.0,,-0.25,0.25,0.5,1.0
previous_positive,0.1,0.25,599,602,0.0806451612903225,0.026525198938992,-0.0541199623513305,0.0541199623513305,0.9193548387096774,0.9708222811671088,0.0514674424574314,0.0514674424574314,567.3387096774194,261.3050397877984,0.0,0.97,-0.25,,0.75,0.85
fresh_positive,0.7,0.85,521,602,0.0806451612903225,0.026525198938992,-0.0541199623513305,0.0541199623513305,0.9193548387096774,0.9708222811671088,0.0514674424574314,0.0514674424574314,578.75,261.3050397877984,0.0,0.97,-0.25,0.25,0.75,
previous_positive,0.0,0.1,46,49,0.25,0.196078431372549,-0.05392156862745101,0.05392156862745101,0.7,0.7843137254901961,0.08431372549019611,0.08431372549019611,1735.2,1189.3333333333333,-0.1,0.97,0.0,,0.5,0.7
previous_positive,0.1,0.25,75,78,0.25,0.196078431372549,-0.05392156862745101,0.05392156862745101,0.75,0.803921568627451,0.05392156862745101,0.05392156862745101,1212.7,924.5490196078432,-0.1,0.995,0.0,,0.25,0.7
fresh_p_positive,0.9,0.97,650,677,0.25,0.196078431372549,-0.05392156862745101,0.05392156862745101,0.75,0.803921568627451,0.05392156862745101,0.05392156862745101,1253.075,1031.235294117647,0.0,,-0.25,0.0,0.75,1.0
previous_p_positive,0.5,0.75,70,71,0.1030927835051546,0.0495049504950495,-0.053587833010105106,0.053587833010105106,0.8969072164948454,0.9455445544554456,0.04863733796060021,0.04863733796060021,672.6185567010309,322.5495049504951,-0.1,0.995,-0.1,0.25,,0.7
fresh_negative,-0.1,-0.02,154,397,0.1388888888888889,0.1923076923076923,0.053418803418803396,0.053418803418803396,0.8611111111111112,0.7884615384615384,-0.07264957264957272,0.07264957264957272,690.5694444444445,852.1923076923077,,0.995,0.0,0.0,0.5,0.85
previous_negative,-0.1,0.0,632,641,0.1923076923076923,0.1388888888888889,-0.053418803418803396,0.053418803418803396,0.7884615384615384,0.8611111111111112,0.07264957264957272,0.07264957264957272,912.2692307692308,724.6527777777778,0.0,0.995,,0.0,0.75,0.85
fresh_negative,-0.02,0.0,396,639,0.1923076923076923,0.1388888888888889,-0.053418803418803396,0.053418803418803396,0.8076923076923077,0.8611111111111112,0.05341880341880345,0.05341880341880345,794.2884615384615,732.7638888888889,,0.995,0.0,0.0,0.25,0.85
previous_p_positive,0.25,0.5,153,154,0.1923076923076923,0.1388888888888889,-0.053418803418803396,0.053418803418803396,0.8076923076923077,0.8611111111111112,0.05341880341880345,0.05341880341880345,827.4038461538462,690.5694444444445,-0.1,0.995,0.0,0.0,,0.85
previous_negative,-0.25,-0.1,382,391,0.1923076923076923,0.1388888888888889,-0.053418803418803396,0.053418803418803396,0.8076923076923077,0.8611111111111112,0.05341880341880345,0.05341880341880345,933.8461538461538,615.8611111111111,-0.02,0.995,,0.1,0.5,0.85
fresh_negative,-0.02,0.0,369,612,0.1923076923076923,0.1388888888888889,-0.053418803418803396,0.053418803418803396,0.8076923076923077,0.8472222222222222,0.0395299145299145,0.0395299145299145,913.75,773.8055555555555,,0.97,0.0,0.0,0.25,0.85
previous_p_positive,0.5,0.75,364,365,0.1204819277108433,0.0671140939597315,-0.0533678337511118,0.0533678337511118,0.8795180722891566,0.9328859060402684,0.05336783375111187,0.05336783375111187,786.0120481927711,401.5570469798658,-0.02,0.97,-0.1,0.1,,0.85
fresh_p_positive,0.9,0.97,592,619,0.0869565217391304,0.0344827586206896,-0.052473763118440805,0.052473763118440805,0.9130434782608696,0.9655172413793104,0.052473763118440764,0.052473763118440764,726.695652173913,264.57586206896553,0.0,,0.0,0.25,0.5,0.85
previous_negative,-0.1,0.0,584,593,0.0714285714285714,0.1234567901234567,0.0520282186948853,0.0520282186948853,0.9214285714285714,0.8765432098765432,-0.04488536155202816,0.04488536155202816,697.3571428571429,826.4444444444445,0.0,0.9,,0.25,0.75,0.85
fresh_negative,-0.1,-0.02,231,474,0.1234567901234567,0.0714285714285714,-0.0520282186948853,0.0520282186948853,0.8765432098765432,0.9214285714285714,0.04488536155202816,0.04488536155202816,627.5802469135803,470.7642857142857,,0.995,-0.1,0.25,0.25,1.0
fresh_p_positive,0.97,0.995,447,474,0.1234567901234567,0.0714285714285714,-0.0520282186948853,0.0520282186948853,0.8765432098765432,0.9214285714285714,0.04488536155202816,0.04488536155202816,695.1851851851852,470.7642857142857,-0.02,,-0.1,0.25,0.25,1.0
fresh_negative,-0.1,-0.02,150,393,0.0787401574803149,0.1298701298701298,0.0511299723898149,0.0511299723898149,0.9212598425196852,0.8701298701298701,-0.05112997238981509,0.05112997238981509,487.81889763779526,631.987012987013,,0.995,-0.1,0.25,0.25,0.85
fresh_negative,-0.02,0.0,445,688,0.1219512195121951,0.0714285714285714,-0.05052264808362371,0.05052264808362371,0.8780487804878049,0.9214285714285714,0.043379790940766494,0.043379790940766494,736.0853658536586,525.5857142857143,,0.97,-0.1,0.1,0.5,1.0
fresh_p_positive,0.97,0.995,445,472,0.1219512195121951,0.0714285714285714,-0.05052264808362371,0.05052264808362371,0.8780487804878049,0.9214285714285714,0.043379790940766494,0.043379790940766494,736.0853658536586,427.45,-0.02,,-0.1,0.1,0.5,1.0
fresh_p_positive,0.97,0.995,115,142,0.1162790697674418,0.0657894736842105,-0.05048959608323131,0.05048959608323131,0.8837209302325582,0.9342105263157896,0.05048959608323145,0.05048959608323145,875.953488372093,505.30263157894734,-0.1,,-0.25,0.25,0.5,0.85
previous_negative,-0.25,-0.1,115,124,0.1162790697674418,0.0657894736842105,-0.05048959608323131,0.05048959608323131,0.8837209302325582,0.9276315789473684,0.04391064871481021,0.04391064871481021,875.953488372093,456.17105263157896,-0.1,0.97,,0.25,0.5,0.85
fresh_p_positive,0.97,0.995,525,552,0.3846153846153846,0.4347826086956521,0.050167224080267525,0.050167224080267525,0.5384615384615384,0.4782608695652174,-0.06020066889632103,0.06020066889632103,2086.230769230769,2357.6521739130435,0.0,,-0.1,0.1,0.25,0.7
fresh_p_positive,0.97,0.995,524,551,0.4347826086956521,0.3846153846153846,-0.050167224080267525,0.050167224080267525,0.5217391304347826,0.5,-0.021739130434782594,0.021739130434782594,1969.695652173913,2271.3846153846152,0.0,,-0.1,0.0,0.75,0.7
previous_negative,-0.1,0.0,64,73,0.5263157894736842,0.4761904761904761,-0.05012531328320807,0.05012531328320807,0.4210526315789473,0.5238095238095238,0.10275689223057655,0.10275689223057655,2541.157894736842,2150.190476190476,-0.1,0.995,,0.0,0.5,0.7
previous_p_positive,0.5,0.75,64,65,0.5263157894736842,0.4761904761904761,-0.05012531328320807,0.05012531328320807,0.4210526315789473,0.4761904761904761,0.05513784461152882,0.05513784461152882,2541.157894736842,2235.8571428571427,-0.1,0.995,-0.1,0.0,,0.7
fresh_negative,-0.1,-0.02,85,328,0.5263157894736842,0.4761904761904761,-0.05012531328320807,0.05012531328320807,0.4736842105263157,0.5238095238095238,0.05012531328320813,0.05012531328320813,2598.684210526316,2230.714285714286,,0.9,-0.25,0.1,0.5,0.85
previous_p_positive,0.5,0.75,460,461,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.725,0.8,0.07500000000000007,0.07500000000000007,1186.725,844.22,-0.02,0.995,-0.25,0.0,,1.0
previous_positive,0.0,0.1,217,220,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.75,0.8,0.050000000000000044,0.050000000000000044,1185.375,947.8,-0.1,0.995,-0.25,,0.5,1.0
previous_p_positive,0.5,0.75,217,218,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.75,0.8,0.050000000000000044,0.050000000000000044,1185.375,893.32,-0.1,0.995,-0.25,0.0,,1.0
previous_positive,0.0,0.1,650,653,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.75,0.8,0.050000000000000044,0.050000000000000044,1253.075,1139.8,0.0,0.9,-0.25,,0.75,1.0
fresh_p_positive,0.9,0.97,579,606,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.75,0.8,0.050000000000000044,0.050000000000000044,1423.85,989.34,0.0,,-0.1,0.1,0.25,0.85
fresh_positive,0.85,1.0,585,666,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.725,0.76,0.03500000000000003,0.03500000000000003,1401.175,1101.32,0.0,0.9,0.0,0.0,0.25,
previous_negative,-0.1,0.0,657,666,0.25,0.2,-0.04999999999999999,0.04999999999999999,0.75,0.76,0.010000000000000009,0.010000000000000009,1351.025,1101.32,0.0,0.9,,0.0,0.25,1.0
fresh_positive,0.85,1.0,345,426,0.2222222222222222,0.1724137931034483,-0.04980842911877392,0.04980842911877392,0.7555555555555555,0.8275862068965517,0.07203065134099618,0.07203065134099618,1372.9333333333334,1010.3620689655172,-0.02,0.9,0.0,0.1,0.25,
previous_positive,0.0,0.1,667,670,0.2222222222222222,0.1724137931034483,-0.04980842911877392,0.04980842911877392,0.7777777777777778,0.8275862068965517,0.04980842911877392,0.04980842911877392,1109.9555555555555,1109.896551724138,0.0,0.9,0.0,,0.5,1.0
fresh_negative,-0.1,-0.02,183,426,0.2222222222222222,0.1724137931034483,-0.04980842911877392,0.04980842911877392,0.7777777777777778,0.8275862068965517,0.04980842911877392,0.04980842911877392,1327.0666666666666,1010.3620689655172,,0.9,0.0,0.1,0.25,1.0
fresh_negative,-0.02,0.0,321,564,0.1388888888888889,0.1886792452830188,0.0497903563941299,0.0497903563941299,0.8611111111111112,0.7924528301886793,-0.06865828092243187,0.06865828092243187,807.4305555555555,1002.8867924528302,,0.995,0.0,0.25,0.25,0.7
previous_p_positive,0.5,0.75,613,614,0.1388888888888889,0.1886792452830188,0.0497903563941299,0.0497903563941299,0.8611111111111112,0.8113207547169812,-0.049790356394129986,0.049790356394129986,705.4444444444445,917.1698113207548,0.0,0.97,0.0,0.0,,0.85
fresh_negative,-0.02,0.0,398,641,0.1886792452830188,0.1388888888888889,-0.0497903563941299,0.0497903563941299,0.8113207547169812,0.8611111111111112,0.049790356394129986,0.049790356394129986,819.2264150943396,724.6527777777778,,0.995,0.0,0.0,0.75,0.85
fresh_positive,0.85,1.0,126,207,0.1886792452830188,0.1388888888888889,-0.0497903563941299,0.0497903563941299,0.8113207547169812,0.8611111111111112,0.049790356394129986,0.049790356394129986,877.3396226415094,792.75,-0.1,0.97,0.0,0.0,0.25,
fresh_p_positive,0.97,0.995,614,641,0.1886792452830188,0.1388888888888889,-0.0497903563941299,0.0497903563941299,0.8113207547169812,0.8611111111111112,0.049790356394129986,0.049790356394129986,917.1698113207548,724.6527777777778,0.0,,0.0,0.0,0.75,0.85
fresh_negative,-0.1,-0.02,155,398,0.1388888888888889,0.1886792452830188,0.0497903563941299,0.0497903563941299,0.8472222222222222,0.8113207547169812,-0.035901467505241036,0.035901467505241036,792.0694444444445,819.2264150943396,,0.995,0.0,0.0,0.75,0.85
previous_p_positive,0.25,0.5,126,127,0.1886792452830188,0.1388888888888889,-0.0497903563941299,0.0497903563941299,0.8113207547169812,0.8472222222222222,0.035901467505241036,0.035901467505241036,877.3396226415094,774.6111111111111,-0.1,0.97,0.0,0.0,,0.85
previous_negative,-0.1,0.0,146,155,0.1886792452830188,0.1388888888888889,-0.0497903563941299,0.0497903563941299,0.8113207547169812,0.8472222222222222,0.035901467505241036,0.035901467505241036,912.5283018867924,792.0694444444445,-0.1,0.995,,0.0,0.75,0.85
previous_negative,-0.1,0.0,119,128,0.1886792452830188,0.1388888888888889,-0.0497903563941299,0.0497903563941299,0.8113207547169812,0.8472222222222222,0.035901467505241036,0.035901467505241036,949.8679245283018,811.2361111111111,-0.1,0.97,,0.0,0.75,0.85
fresh_positive,0.85,1.0,349,430,0.1587301587301587,0.2083333333333333,0.049603174603174593,0.049603174603174593,0.8412698412698413,0.7916666666666666,-0.04960317460317465,0.04960317460317465,976.15873015873,1058.4375,-0.02,0.9,0.0,0.25,0.5,
previous_positive,0.1,0.25,572,575,0.2083333333333333,0.1587301587301587,-0.049603174603174593,0.049603174603174593,0.7916666666666666,0.8412698412698413,0.04960317460317465,0.04960317460317465,1211.0416666666667,1122.5396825396826,0.0,0.9,-0.25,,0.75,0.85
previous_positive,0.1,0.25,338,341,0.2083333333333333,0.1587301587301587,-0.049603174603174593,0.049603174603174593,0.7916666666666666,0.8412698412698413,0.04960317460317465,0.04960317460317465,1281.6041666666667,950.6349206349206,-0.02,0.9,-0.1,,0.75,0.85
previous_positive,0.1,0.25,392,395,0.0806451612903225,0.0313479623824451,-0.04929719890787739,0.04929719890787739,0.9112903225806452,0.9686520376175548,0.057361715036909566,0.057361715036909566,434.4032258064516,202.31974921630092,-0.02,0.995,-0.1,,0.75,0.85
previous_positive,0.0,0.1,370,373,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8441558441558441,0.9193548387096774,0.07519899455383328,0.07519899455383328,783.1818181818181,440.6774193548387,-0.02,0.97,0.0,,0.5,0.85
fresh_p_positive,0.97,0.995,693,720,0.0806451612903225,0.1298701298701298,0.04922496857980731,0.04922496857980731,0.9193548387096774,0.8571428571428571,-0.062211981566820285,0.062211981566820285,511.1532258064516,698.1948051948052,0.0,,0.0,0.0,0.25,1.0
fresh_p_positive,0.97,0.995,451,478,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8571428571428571,0.9193548387096774,0.062211981566820285,0.062211981566820285,741.1558441558442,502.81451612903226,-0.02,,0.0,0.0,0.5,1.0
previous_p_positive,0.25,0.5,450,451,0.0806451612903225,0.1298701298701298,0.04922496857980731,0.04922496857980731,0.9112903225806452,0.8571428571428571,-0.054147465437788145,0.054147465437788145,564.766129032258,741.1558441558442,-0.02,0.97,0.0,0.0,,1.0
fresh_negative,-0.02,0.0,466,709,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8571428571428571,0.9112903225806452,0.054147465437788145,0.054147465437788145,731.5194805194806,573.5403225806451,,0.995,-0.25,0.25,0.5,1.0
fresh_negative,-0.02,0.0,451,694,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8571428571428571,0.9112903225806452,0.054147465437788145,0.054147465437788145,741.1558441558442,497.25,,0.97,0.0,0.0,0.5,1.0
fresh_negative,-0.1,-0.02,129,372,0.0806451612903225,0.1298701298701298,0.04922496857980731,0.04922496857980731,0.9193548387096774,0.8701298701298701,-0.04922496857980729,0.04922496857980729,554.5645161290323,669.7012987012987,,0.97,0.0,0.1,0.25,0.85
fresh_negative,-0.02,0.0,372,615,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9193548387096774,0.04922496857980729,0.04922496857980729,669.7012987012987,521.7741935483871,,0.97,0.0,0.1,0.25,0.85
previous_p_positive,0.25,0.5,372,373,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9193548387096774,0.04922496857980729,0.04922496857980729,669.7012987012987,440.6774193548387,-0.02,0.97,0.0,0.1,,0.85
fresh_p_positive,0.97,0.995,52,79,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9193548387096774,0.04922496857980729,0.04922496857980729,757.4545454545455,498.2741935483871,-0.1,,0.0,0.25,0.5,0.7
previous_p_positive,0.25,0.5,204,205,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9193548387096774,0.04922496857980729,0.04922496857980729,809.2597402597403,491.31451612903226,-0.1,0.97,-0.1,0.25,,1.0
previous_negative,-0.25,-0.1,383,392,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9112903225806452,0.04116045245077515,0.04116045245077515,570.8051948051948,434.4032258064516,-0.02,0.995,,0.1,0.75,0.85
fresh_p_positive,0.97,0.995,372,399,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9032258064516128,0.03309593632174268,0.03309593632174268,669.7012987012987,502.78225806451616,-0.02,,0.0,0.1,0.25,0.85
previous_negative,-0.1,0.0,227,236,0.1298701298701298,0.0806451612903225,-0.04922496857980731,0.04922496857980731,0.8701298701298701,0.9032258064516128,0.03309593632174268,0.03309593632174268,759.5974025974026,512.258064516129,-0.1,0.995,,0.0,0.75,1.0
previous_negative,-0.1,0.0,226,235,0.1724137931034483,0.1234567901234567,-0.04895700297999159,0.04895700297999159,0.8103448275862069,0.8765432098765432,0.06619838229033637,0.06619838229033637,894.8103448275862,652.0493827160494,-0.1,0.995,,0.0,0.5,1.0
previous_p_positive,0.25,0.5,672,673,0.1724137931034483,0.1234567901234567,-0.04895700297999159,0.04895700297999159,0.8275862068965517,0.8641975308641975,0.03661132396764577,0.03661132396764577,1040.9137931034484,854.1604938271605,0.0,0.9,0.0,0.25,,1.0
previous_positive,0.1,0.25,670,673,0.1724137931034483,0.1234567901234567,-0.04895700297999159,0.04895700297999159,0.8275862068965517,0.8641975308641975,0.03661132396764577,0.03661132396764577,1109.896551724138,854.1604938271605,0.0,0.9,0.0,,0.5,1.0
previous_positive,0.1,0.25,373,376,0.0806451612903225,0.0323624595469255,-0.048282701743396994,0.048282701743396994,0.9193548387096774,0.9676375404530744,0.048282701743396994,0.048282701743396994,440.6774193548387,235.48543689320388,-0.02,0.97,0.0,,0.5,0.85
fresh_positive,0.7,0.85,79,160,0.0806451612903225,0.0323624595469255,-0.048282701743396994,0.048282701743396994,0.9193548387096774,0.9676375404530744,0.048282701743396994,0.048282701743396994,498.2741935483871,205.6990291262136,-0.1,0.995,0.0,0.25,0.5,
fresh_negative,-0.02,0.0,261,504,0.7142857142857143,0.6666666666666666,-0.04761904761904767,0.04761904761904767,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.047619047619047616,2917.214285714286,2761.733333333333,,0.9,0.0,0.0,0.25,0.7
fresh_negative,-0.02,0.0,253,496,0.7142857142857143,0.6666666666666666,-0.04761904761904767,0.04761904761904767,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.047619047619047616,3091.3571428571427,2728.0666666666666,,0.9,-0.1,0.0,0.5,0.7
fresh_negative,-0.1,-0.02,57,300,0.7142857142857143,0.6666666666666666,-0.04761904761904767,0.04761904761904767,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.047619047619047616,3108.714285714286,2734.0666666666666,,0.995,-0.25,0.1,0.25,0.7
fresh_negative,-0.1,-0.02,84,327,0.6666666666666666,0.7142857142857143,0.04761904761904767,0.04761904761904767,0.2666666666666666,0.2857142857142857,0.01904761904761909,0.01904761904761909,3403.9333333333334,2849.8571428571427,,0.9,-0.25,0.1,0.25,0.85
previous_p_positive,0.5,0.75,121,122,0.1111111111111111,0.0636942675159235,-0.04741684359518761,0.04741684359518761,0.8666666666666667,0.929936305732484,0.06326963906581728,0.06326963906581728,789.2777777777778,463.2229299363057,-0.1,0.97,-0.1,0.1,,0.85
previous_negative,-0.25,-0.1,520,529,0.2083333333333333,0.1612903225806451,-0.047043010752688186,0.047043010752688186,0.7916666666666666,0.8387096774193549,0.04704301075268824,0.04704301075268824,1329.8333333333333,948.016129032258,0.0,0.97,,0.25,0.5,0.7
previous_negative,-0.1,0.0,662,671,0.1818181818181818,0.1351351351351351,-0.04668304668304671,0.04668304668304671,0.8181818181818182,0.8648648648648649,0.04668304668304668,0.04668304668304668,980.6363636363636,876.5135135135135,0.0,0.9,,0.1,0.75,1.0
previous_p_positive,0.25,0.5,150,151,0.0787401574803149,0.0323624595469255,-0.0463776979333894,0.0463776979333894,0.9212598425196852,0.9676375404530744,0.046377697933389195,0.046377697933389195,487.81889763779526,284.06472491909386,-0.1,0.995,-0.1,0.25,,0.85
fresh_negative,-0.1,-0.02,42,285,0.4166666666666667,0.3703703703703703,-0.04629629629629639,0.04629629629629639,0.5416666666666666,0.6296296296296297,0.08796296296296302,0.08796296296296302,2078.625,1780.3333333333333,,0.97,-0.1,0.25,0.25,0.7
previous_positive,0.1,0.25,705,708,0.4166666666666667,0.3703703703703703,-0.04629629629629639,0.04629629629629639,0.5833333333333334,0.6296296296296297,0.04629629629629628,0.04629629629629628,1903.2916666666667,1647.6296296296296,0.0,0.995,-0.25,,0.25,1.0
previous_positive,0.1,0.25,219,222,0.4166666666666667,0.3703703703703703,-0.04629629629629639,0.04629629629629639,0.5833333333333334,0.6296296296296297,0.04629629629629628,0.04629629629629628,2001.75,1606.3333333333333,-0.1,0.995,-0.25,,0.25,1.0
previous_positive,0.1,0.25,678,681,0.4166666666666667,0.3703703703703703,-0.04629629629629639,0.04629629629629639,0.5833333333333334,0.6296296296296297,0.04629629629629628,0.04629629629629628,2014.75,1627.074074074074,0.0,0.97,-0.25,,0.25,1.0
